"filename", "language", "Batch", "XML", "Makefile", "Ini", "Shell Script", "C++", "Lua", "C", "TeX", "LaTeX", "BibTeX", "CMake", "Markdown", "YAML", "Python", "reStructuredText", "Objective-C", "Objective-C++", "CSS", "HTML", "Less", "SCSS", "Groovy", "JavaScript", "comment", "blank", "total"
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\ext_vector_reciprocal.cpp", "C++", 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 187
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\ext_vector_relational.cpp", "C++", 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 206
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\ext_vector_uint1_sized.cpp", "C++", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\ext_vector_uint2_sized.cpp", "C++", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\ext_vector_uint3_sized.cpp", "C++", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\ext_vector_uint4_sized.cpp", "C++", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\ext_vector_ulp.cpp", "C++", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 100
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_common.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_int2x2_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_int2x3_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_int2x4_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_int3x2_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_int3x3_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_int3x4_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_int4x2_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_int4x3_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_int4x4_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_integer.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_relational.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_transform.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_uint2x2_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_uint2x3_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_uint2x4_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_uint3x2_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_uint3x3_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_uint3x4_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_uint4x2_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_uint4x3_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_matrix_uint4x4_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_quaternion_common.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_quaternion_exponential.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_quaternion_geometric.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_quaternion_relational.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_quaternion_transform.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_quaternion_trigonometric.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_quaternion_type.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_scalar_common.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_scalar_constants.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_scalar_int_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_scalar_integer.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_scalar_reciprocal.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_scalar_relational.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_scalar_uint_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_scalar_ulp.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vec1.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_bool1.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_common.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_iec559.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_int1_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_int2_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_int3_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_int4_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_integer.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_integer_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_reciprocal.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_relational.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_uint1_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_uint2_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_uint3_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_uint4_sized.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\ext\test-ext_vector_ulp.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\INSTALL.vcxproj", "XML", 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\PACKAGE.vcxproj", "XML", 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\RUN_TESTS.vcxproj", "XML", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_bitfield.cpp", "C++", 0, 0, 0, 0, 0, 640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 187, 937
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_color_space.cpp", "C++", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 79
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_constants.cpp", "C++", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 31
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_epsilon.cpp", "C++", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 79
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_integer.cpp", "C++", 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 234
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_matrix_access.cpp", "C++", 0, 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 384
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_matrix_integer.cpp", "C++", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_matrix_inverse.cpp", "C++", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 52
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_matrix_transform.cpp", "C++", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 56
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_noise.cpp", "C++", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 87
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_packing.cpp", "C++", 0, 0, 0, 0, 0, 688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 188, 879
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_quaternion.cpp", "C++", 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 71, 346
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_random.cpp", "C++", 0, 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 54, 382
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_reciprocal.cpp", "C++", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_round.cpp", "C++", 0, 0, 0, 0, 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 459
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_type_aligned.cpp", "C++", 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 182
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_type_precision.cpp", "C++", 0, 0, 0, 0, 0, 862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 1042
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_type_ptr.cpp", "C++", 0, 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 336
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_ulp.cpp", "C++", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 100
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_user_defined_types.cpp", "C++", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 31
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\gtc_vec1.cpp", "C++", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_bitfield.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_color_space.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_constants.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_epsilon.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_integer.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_matrix_access.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_matrix_integer.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_matrix_inverse.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_matrix_transform.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_noise.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_packing.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_quaternion.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_random.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_reciprocal.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
"d:\Projects\nodens-engine\Moxxi\vendor\glm\test\gtc\test-gtc_round.vcxproj", "XML", 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345
